code4Digits,code6Digits,code8Digits,descriptionBa,descriptionEn,descriptionDe,descriptionHr,descriptionSr,chapter,heading,dutyRate,vatRate,excise,materialComposition,processingMethod,endUse,isActive
1104,1104.23,1104.23.98,– – – ostala,– – – other,- - - andere,– – – ostala,– – – ostala,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.04,"– – – – oljuštena, nezavisno je li rezana ili","– – – – peeled, regardless of whether it is cut or not","– – – – geschält, unabhängig davon, ob es geschnitten ist oder nicht","– – – – oljuštena, nezavisno je li rezana ili","– – – – oljuštena, nezavisno je li rezana ili",11,1104,5,17%,,,,,true
1104,1104.29,1104.29.05,– – – – perlirana,– – – – pearlescent,– – – – perlmuttartig,– – – – perlirana,– – – – perlirana,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.08,– – – – ostala,– – – – other,- - - - andere,– – – – ostala,– – – – ostala,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.17,"– – – – oljuštena, nezavisno je li rezana ili","– – – – peeled, regardless of whether it is cut or not","– – – – geschält, unabhängig davon, ob es geschnitten ist oder nicht","– – – – oljuštena, nezavisno je li rezana ili","– – – – oljuštena, nezavisno je li rezana ili",11,1104,5,17%,,,,,true
1104,1104.29,1104.29.30,– – – – perlirana,– – – – pearlescent,– – – – perlmuttartig,– – – – perlirana,– – – – perlirana,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.51,– – – – – od pšenice,– – – – – of wheat,– – – – – von Weizen,– – – – – od pšenice,– – – – – od pšenice,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.55,– – – – – od raži,– – – – – of rye,– – – – – von Roggen,– – – – – od raži,– – – – – od raži,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.59,– – – – – ostala,– – – – – other,- - - - - andere,– – – – – ostala,– – – – – ostala,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.81,– – – – – od pšenice,– – – – – of wheat,– – – – – von Weizen,– – – – – od pšenice,– – – – – od pšenice,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.85,– – – – – od raži,– – – – – of rye,– – – – – von Roggen,– – – – – od raži,– – – – – od raži,11,1104,5,17%,,,,,true
1104,1104.29,1104.29.89,– – – – – ostala,– – – – – other,- - - - - andere,– – – – – ostala,– – – – – ostala,11,1104,5,17%,,,,,true
1104,1104.30,1104.30.10,– – od pšenice,– – of wheat,– – von Weizen,– – od pšenice,– – od pšenice,11,1104,5,17%,,,,,true
1104,1104.30,1104.30.90,– – od ostalih žitarica,– – of other cereals,– – anderer Getreidesorten,– – od ostalih žitarica,– – od ostalih žitarica,11,1104,5,17%,,,,,true
1105,1105.10,1105.10.00,"– brašno, griz i prah","– flour, semolina and powder","– Mehl, Grieß und Pulver","– brašno, griz i prah","– brašno, griz i prah",11,1105,5,17%,,,,,true
1105,1105.20,1105.20.00,"– ljuskice, granule i pelete","– flakes, granules and pellets","– Flocken, Granulat und Pellets","– ljuskice, granule i pelete","– ljuskice, granule i pelete",11,1105,5,17%,,,,,true
1106,1106.10,1106.10.00,– od osušenoga mahunastoga povrća iz,- from dried leguminous vegetables from,- aus getrockneten Hülsenfrüchten,– od osušenoga mahunastoga povrća iz,– od osušenoga mahunastoga povrća iz,11,1106,5,17%,,,,,true
1106,1106.20,1106.20.10,– – denaturisani,– – denatured,– – denaturiert,– – denaturisani,– – denaturisani,11,1106,0,17%,,,,,true
1106,1106.20,1106.20.90,– – ostali,– – others,– – andere,– – ostali,– – ostali,11,1106,0,17%,,,,,true
1106,1106.30,1106.30.10,– – od banana,– – from bananas,– – aus Bananen,– – od banana,– – od banana,11,1106,5,17%,,,,,true
1106,1106.30,1106.30.90,– – ostali,– – others,– – andere,– – ostali,– – ostali,11,1106,5,17%,,,,,true
1107,1107.10,1107.10.11,– – – u obliku brašna,– – – in the form of flour,– – – in Form von Mehl,– – – u obliku brašna,– – – u obliku brašna,11,1107,5,17%,,,,,true
1107,1107.10,1107.10.19,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,11,1107,5,17%,,,,,true
1107,1107.10,1107.10.91,– – – u obliku brašna,– – – in the form of flour,– – – in Form von Mehl,– – – u obliku brašna,– – – u obliku brašna,11,1107,5,17%,,,,,true
1107,1107.10,1107.10.99,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,11,1107,5,17%,,,,,true
1107,1107.20,1107.20.00,– prženi,– fried,– gebraten,– prženi,– prženi,11,1107,5,17%,,,,,true
1108,1108.11,1108.11.00,– – pšenični skrob,– – wheat starch,– – Weizenstärke,– – pšenični skrob,– – pšenični skrob,11,1108,5,17%,,,,,true
1108,1108.12,1108.12.00,– – kukuruzni skrob,– – corn starch,- - Maisstärke,– – kukuruzni skrob,– – kukuruzni skrob,11,1108,5,17%,,,,,true
1108,1108.13,1108.13.00,– – krompirov skrob,– – potato starch,– – Kartoffelstärke,– – krompirov skrob,– – krompirov skrob,11,1108,5,17%,,,,,true
1108,1108.14,1108.14.00,– – skrob od manioke,– – Manioc starch,– – Maniokstärke,– – skrob od manioke,– – skrob od manioke,11,1108,5,17%,,,,,true
1108,1108.19,1108.19.10,– – – rižin skrob,– – – rice starch,– – – Reisstärke,– – – rižin skrob,– – – rižin skrob,11,1108,5,17%,,,,,true
1108,1108.19,1108.19.90,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,11,1108,5,17%,,,,,true
1108,1108.20,1108.20.00,– inulin,– inulin,– Inulin,– inulin,– inulin,11,1108,5,17%,,,,,true
1109,1109.00,1109.00.00,"Pšenični gluten, osušen ili neosušen","Wheat gluten, dried or not dried","Weizengluten, getrocknet oder nicht getrocknet","Pšenični gluten, osušen ili neosušen","Pšenični gluten, osušen ili neosušen",11,1109,5,17%,,,,,true
1201,1201.10,1201.10.00,– sjeme,– seed,- Samen,– sjeme,– sjeme,12,1201,0,17%,,,,,true
1201,1201.90,1201.90.00,– ostala,– other,- andere,– ostala,– ostala,12,1201,0,17%,,,,,true
1202,1202.30,1202.30.00,– sjeme,– seed,- Samen,– sjeme,– sjeme,12,1202,0,17%,,,,,true
1202,1202.41,1202.41.00,– – u ljusci,– – in shell,– – in der Schale,– – u ljusci,– – u ljusci,12,1202,0,17%,,,,,true
1202,1202.42,1202.42.00,"– – oljušten, nezavisno je li lomljen ili ne","– – peeled, regardless of whether it is broken or not","– – geschält, egal ob es zerbrochen ist oder nicht","– – oljušten, nezavisno je li lomljen ili ne","– – oljušten, nezavisno je li lomljen ili ne",12,1202,0,17%,,,,,true
1203,1203.00,1203.00.00,Kopra,Dill,Dill,Kopra,Kopra,12,1203,0,17%,,,,,true
1204,1204.00,1204.00.10,– za sjetvu,– for sowing,– zum Aussäen,– za sjetvu,– za sjetvu,12,1204,0,17%,,,,,true
1204,1204.00,1204.00.90,– ostalo,– other,- andere,– ostalo,– ostalo,12,1204,0,17%,,,,,true
1205,1205.10,1205.10.10,– – za sjetvu,– – for sowing,– – zum Aussäen,– – za sjetvu,– – za sjetvu,12,1205,5,17%,,,,,true
1205,1205.10,1205.10.90,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,12,1205,0,17%,,,,,true
1205,1205.90,1205.90.00,– ostalo,– other,- andere,– ostalo,– ostalo,12,1205,5,17%,,,,,true
1206,1206.00,1206.00.10,– za sjetvu,– for sowing,– zum Aussäen,– za sjetvu,– za sjetvu,12,1206,5,17%,,,,,true
1206,1206.00,1206.00.91,– – oljušteno; u sivobijeloj prugastoj ljusci,– – peeled; in gray-white striped shell,– – geschält; in grau-weiß gestreifter Schale,– – oljušteno; u sivobijeloj prugastoj ljusci,– – oljušteno; u sivobijeloj prugastoj ljusci,12,1206,0,17%,,,,,true
1206,1206.00,1206.00.99,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,12,1206,0,17%,,,,,true
1207,1207.10,1207.10.00,– palmini orasi i zrna,– palm nuts and kernels,– Palmnüsse und -kerne,– palmini orasi i zrna,– palmini orasi i zrna,12,1207,0,17%,,,,,true
1207,1207.21,1207.21.00,– – sjeme,– – seed,- - Samen,– – sjeme,– – sjeme,12,1207,0,17%,,,,,true
1207,1207.29,1207.29.00,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,12,1207,0,17%,,,,,true
1207,1207.30,1207.30.00,– sjeme ricinusa,– castor seeds,– Rizinussamen,– sjeme ricinusa,– sjeme ricinusa,12,1207,0,17%,,,,,true
1207,1207.40,1207.40.10,– – sjeme,– – seed,- - Samen,– – sjeme,– – sjeme,12,1207,0,17%,,,,,true
1207,1207.40,1207.40.90,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,12,1207,0,17%,,,,,true
1207,1207.50,1207.50.10,– – sjeme,– – seed,- - Samen,– – sjeme,– – sjeme,12,1207,0,17%,,,,,true
1207,1207.50,1207.50.90,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,12,1207,0,17%,,,,,true
1207,1207.60,1207.60.00,– sjeme šafranike (Carthamus tinctorius),– safflower seeds (Carthamus tinctorius),– Färberdistelsamen (Carthamus tinctorius),– sjeme šafranike (Carthamus tinctorius),– sjeme šafranike (Carthamus tinctorius),12,1207,0,17%,,,,,true
1207,1207.70,1207.70.00,– sjeme dinje,– melon seeds,– Melonensamen,– sjeme dinje,– sjeme dinje,12,1207,0,17%,,,,,true
1207,1207.91,1207.91.10,– – – sjeme,– – – seed,- - - Samen,– – – sjeme,– – – sjeme,12,1207,–,17%,,,,,true
1207,1207.91,1207.91.90,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,12,1207,–,17%,,,,,true
1207,1207.99,1207.99.20,– – – sjeme,– – – seed,- - - Samen,– – – sjeme,– – – sjeme,12,1207,–,17%,,,,,true
1207,1207.99,1207.99.91,– – – – sjeme konoplje,– – – – hemp seeds,– – – – Hanfsamen,– – – – sjeme konoplje,– – – – sjeme konoplje,12,1207,–,17%,,,,,true
1207,1207.99,1207.99.96,– – – – ostalo,– – – – other,- - - - andere,– – – – ostalo,– – – – ostalo,12,1207,–,17%,,,,,true
1208,1208.10,1208.10.00,– od soje,– from soy,– aus Soja,– od soje,– od soje,12,1208,–,17%,,,,,true
1208,1208.90,1208.90.00,– ostalo,– other,- andere,– ostalo,– ostalo,12,1208,–,17%,,,,,true
1209,1209.10,1209.10.00,– sjemena šećerne repe,– sugar beet seeds,– Zuckerrübensamen,– sjemena šećerne repe,– sjemena šećerne repe,12,1209,–,17%,,,,,true
1209,1209.21,1209.21.00,– – sjemena lucerke (alfalfa),– – alfalfa seeds,– – Alfalfa-Samen,– – sjemena lucerke (alfalfa),– – sjemena lucerke (alfalfa),12,1209,–,17%,,,,,true
1209,1209.22,1209.22.10,– – – crvene djeteline (Trifolium pratense L.),– – – red clover (Trifolium pratense L.),– – – Rotklee (Trifolium pratense L.),– – – crvene djeteline (Trifolium pratense L.),– – – crvene djeteline (Trifolium pratense L.),12,1209,–,17%,,,,,true
1209,1209.22,1209.22.80,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,12,1209,–,17%,,,,,true
1209,1209.23,1209.23.11,– – – sjemena livadne vlasulje (Festuca pratensis,– – – seeds of meadow fescue (Festuca pratensis,– – – Samen des Wiesenschwingels (Festuca pratensis),– – – sjemena livadne vlasulje (Festuca pratensis,– – – sjemena livadne vlasulje (Festuca pratensis,12,1209,–,17%,,,,,true
1209,1209.23,1209.23.15,– – – sjemena crvene vlasulje (Festuca rubra L.),– – – seeds of red fescue (Festuca rubra L.),– – – Samen des Rotschwingels (Festuca rubra L.),– – – sjemena crvene vlasulje (Festuca rubra L.),– – – sjemena crvene vlasulje (Festuca rubra L.),12,1209,–,17%,,,,,true
1209,1209.23,1209.23.80,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,12,1209,–,17%,,,,,true
1209,1209.24,1209.24.00,– – sjemena Kentucky plave trave (Poa pratensis,– – seeds of Kentucky bluegrass (Poa pratensis,– – Samen der Wiesenrispe (Poa pratensis),– – sjemena Kentucky plave trave (Poa pratensis,– – sjemena Kentucky plave trave (Poa pratensis,12,1209,–,17%,,,,,true
1209,1209.25,1209.25.10,– – – talijanski ljulj (ražna trava) (uključujući planinski,– – – Italian ryegrass (including mountain,– – – Italienisches Weidelgras (einschließlich Bergweidengras),– – – talijanski ljulj (ražna trava) (uključujući planinski,– – – talijanski ljulj (ražna trava) (uključujući planinski,12,1209,–,17%,,,,,true
1209,1209.25,1209.25.90,– – – trajni ljulj (Lolium perenne L.),– – – perennial ryegrass (Lolium perenne L.),– – – Deutsches Weidelgras (Lolium perenne L.),– – – trajni ljulj (Lolium perenne L.),– – – trajni ljulj (Lolium perenne L.),12,1209,–,17%,,,,,true
1209,1209.29,1209.29.45,– – – sjeme mačice (mačjeg repka); sjeme grahorica;,– – – catnip (cat's tail) seeds; vetch seeds;,– – – Katzenminzesamen (Katzenschwanzsamen); Wickensamen;,– – – sjeme mačice (mačjeg repka); sjeme grahorica;,– – – sjeme mačice (mačjeg repka); sjeme grahorica;,12,1209,–,17%,,,,,true
1209,1209.29,1209.29.50,– – – sjeme lupine,– – – lupin seeds,– – – Lupinensamen,– – – sjeme lupine,– – – sjeme lupine,12,1209,–,17%,,,,,true
1209,1209.29,1209.29.60,– – – sjeme stočne repe (Beta vulgaris var. Alba),– – – Beet seed (Beta vulgaris var. Alba),– – – Rübensamen (Beta vulgaris var. Alba),– – – sjeme stočne repe (Beta vulgaris var. Alba),– – – sjeme stočne repe (Beta vulgaris var. Alba),12,1209,–,17%,,,,,true
1209,1209.29,1209.29.80,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,12,1209,–,17%,,,,,true
1209,1209.30,1209.30.00,– sjemena travnatog bilja što ga se uglavnom,- seeds of grass plants which are mostly eaten,"- Samen von Gräsern, die hauptsächlich gegessen werden",– sjemena travnatog bilja što ga se uglavnom,– sjemena travnatog bilja što ga se uglavnom,12,1209,–,17%,,,,,true
1209,1209.91,1209.91.30,– – – sjeme salatne repe ili sjeme šećerne repe (Beta,– – – salad beet seeds or sugar beet seeds (Beta,– – – Salatrübensamen oder Zuckerrübensamen (Beta,– – – sjeme salatne repe ili sjeme šećerne repe (Beta,– – – sjeme salatne repe ili sjeme šećerne repe (Beta,12,1209,–,17%,,,,,true
1209,1209.91,1209.91.80,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,12,1209,–,17%,,,,,true
1209,1209.99,1209.99.10,– – – sjemena šumskog drveća,– – – forest tree seeds,– – – Waldbaumsamen,– – – sjemena šumskog drveća,– – – sjemena šumskog drveća,12,1209,–,17%,,,,,true
1209,1209.99,1209.99.91,– – – – sjemena bilja što ga se uglavnom uzgaja zbog,– – – – seeds of plants that are mainly grown for,"– – – – Samen von Pflanzen, die hauptsächlich angebaut werden für",– – – – sjemena bilja što ga se uglavnom uzgaja zbog,– – – – sjemena bilja što ga se uglavnom uzgaja zbog,12,1209,–,17%,,,,,true
1209,1209.99,1209.99.99,– – – – ostalo,– – – – other,- - - - andere,– – – – ostalo,– – – – ostalo,12,1209,–,17%,,,,,true
